 "SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S085","Miel Nutrimax 522","020000013719","Cereales","2027-06-25","Nutrimax","136.21","134"
"S092","Arroz Delicias 460","020000042597","Panaderia","2027-06-03","Delicias","125.83","171"
"S118","Yogurt Nutrimax 887","020000031049","Conservas","2027-12-27","Nutrimax","104.43","384"
"S103","Atún Delicias 899","020000032551","Carnes","2027-09-21","Delicias","137.35","175"
"S091","Pechuga pollo NaturVida 857","020000039828","Higiene","2026-08-20","NaturVida","18.01","374"
"S024","Pimienta Gourmet GT 420","020000091500","Verduras","2025-12-18","Gourmet GT","121.54","108"
"S068","Chuleta Selecta 459","020000054171","Congelados","2027-05-17","Selecta","143.53","391"
"S041","Pan integral Delicias 116","020000024611","Conservas","2026-08-29","Delicias","145.6","363"
"S165","Cereal Nutrimax 874","020000083389","Limpieza","2025-12-01","Nutrimax","64.88","361"
"S020","Tostadas AguaPura 192","020000088377","Condimentos","2027-03-10","AguaPura","136.65","79"
"S184","Pasta dental NaturVida 462","020000062003","Bebidas","2027-01-29","NaturVida","18.37","494"
"S189","Arroz Nutrimax 728","020000084725","Lacteos","2026-09-26","Nutrimax","159.91","231"
"S011","Mayonesa NaturVida 258","020000097493","Panaderia","2025-01-24","NaturVida","80.13","431"
"S178","Mayonesa DelCampo 996","020000039600","Verduras","2026-02-17","DelCampo","24.97","156"
"S063","Salami BuenSabor 594","020000067534","Snacks","2025-12-30","BuenSabor","67.15","439"
"S133","Helado vainilla Gourmet GT 742","020000085426","Condimentos","2027-02-02","Gourmet GT","119.99","366"
"S094","Carne molida Nutrimax 541","020000058526","Higiene","2026-03-27","Nutrimax","52.58","187"
"S020","Yogurt BioNatural 429","020000042361","Congelados","2027-12-09","BioNatural","93.48","54"
"S130","Yogurt Selecta 648","020000051089","Lacteos","2026-03-13","Selecta","115.78","372"
"S180","Pimienta NaturVida 940","020000039355","Verduras","2026-06-06","NaturVida","92.73","32"
"S118","Pechuga pollo Selecta 609","020000087471","Snacks","2025-04-13","Selecta","152.6","92"
"S006","Cereal Selecta 672","020000095233","Embutidos","2026-11-13","Selecta","77.31","366"
"S038","Refresco cola Delicias 166","020000046187","Frutas","2026-05-02","Delicias","151.68","377"
"S008","Yogurt BuenSabor 602","020000066469","Cereales","2025-09-01","BuenSabor","157.82","115"
"S170","Brócoli Nutrimax 651","020000098430","Panaderia","2026-10-09","Nutrimax","38.75","413"
"S131","Jabón BioNatural 884","020000080728","Aceites","2026-09-07","BioNatural","138.31","317"
"S014","Yogurt Delicias 701","020000025687","Congelados","2025-04-26","Delicias","98.99","276"
"S106","Agua mineral BioNatural 850","020000035509","Conservas","2025-12-04","BioNatural","134.05","20"
"S167","Detergente Selecta 846","020000025663","Higiene","2025-06-02","Selecta","16.88","211"
"S147","Yogurt Gourmet GT 924","020000063421","Snacks","2027-07-31","Gourmet GT","23.88","180"
"S047","Miel Nutrimax 463","020000033253","Cereales","2027-05-02","Nutrimax","140.89","260"
"S024","Pan integral Nutrimax 511","020000036293","Conservas","2026-11-21","Nutrimax","157.73","329"
"S021","Pasta dental Selecta 869","020000022324","Limpieza","2026-05-13","Selecta","5.22","315"
"S016","Cereal FrescoMar 799","020000058909","Lacteos","2025-11-12","FrescoMar","2.27","275"
"S004","Salami Delicias 493","020000050142","Embutidos","2027-01-08","Delicias","137.78","494"
"S045","Tostadas BuenSabor 610","020000033827","Limpieza","2026-02-22","BuenSabor","156.17","54"
"S175","Detergente BioNatural 714","020000059042","Frutas","2025-11-29","BioNatural","142.85","366"
"S198","Pan integral NaturVida 252","020000068340","Embutidos","2025-02-19","NaturVida","149.78","459"
"S031","Carne molida Nutrimax 398","020000024126","Higiene","2025-12-06","Nutrimax","95.24","90"
"S026","Manzana DelCampo 717","020000030349","Frutas","2026-10-23","DelCampo","150.18","480"
"S169","Cereal Gourmet GT 902","020000068711","Lacteos","2025-04-15","Gourmet GT","55.46","192"
"S037","Mayonesa Selecta 292","020000062990","Embutidos","2026-12-05","Selecta","11.26","476"
"S123","Carne molida BuenSabor 201","020000078136","Lacteos","2026-09-19","BuenSabor","146.07","293"
"S148","Yogurt NaturVida 634","020000061666","Congelados","2027-12-25","NaturVida","103.63","149"
"S083","Desodorante Selecta 881","020000035957","Panaderia","2027-04-24","Selecta","65.87","198"
"S022","Manzana FrescoMar 603","020000023673","Higiene","2027-08-20","FrescoMar","98.33","161"
"S128","Carne molida Nutrimax 889","020000099660","Cereales","2025-03-24","Nutrimax","85.35","26"
"S049","Refresco cola Nutrimax 701","020000084878","Limpieza","2025-11-22","Nutrimax","103.27","383"
"S013","Cereal FrescoMar 148","020000049707","Snacks","2025-12-22","FrescoMar","57.58","280"
"S014","Arroz Gourmet GT 856","020000076633","Limpieza","2025-12-02","Gourmet GT","82.38","353"
"S179","Crema DelCampo 201","020000069930","Bebidas","2026-02-28","DelCampo","114.56","42"
"S183","Tostadas Selecta 311","020000084861","Aceites","2025-01-02","Selecta","9.15","200"
"S053","Jugo naranja AguaPura 397","020000010621","Condimentos","2026-04-08","AguaPura","106.22","473"
"S085","Pan integral Gourmet GT 946","020000039933","Higiene","2027-03-05","Gourmet GT","9.07","77"
"S154","Mayonesa BuenSabor 784","020000043840","Condimentos","2027-04-16","BuenSabor","109.5","368"
"S161","Frijoles refritos DelCampo 999","020000095634","Cereales","2026-06-13","DelCampo","66.65","10"
"S107","Arroz Gourmet GT 486","020000046449","Carnes","2025-12-25","Gourmet GT","131.04","254"
"S065","Pechuga pollo FrescoMar 741","020000061834","Embutidos","2027-06-09","FrescoMar","22.36","358"
"S058","Refresco cola AguaPura 218","020000030830","Condimentos","2027-08-29","AguaPura","12.51","279"
"S084","Pan integral Nutrimax 797","020000062193","Panaderia","2027-12-05","Nutrimax","47.26","443"
"S146","Pan blanco AguaPura 879","020000025650","Snacks","2026-01-19","AguaPura","152.13","289"
"S128","Tostadas BioNatural 630","020000014678","Verduras","2027-08-09","BioNatural","19.28","122"
"S010","Arroz Gourmet GT 288","020000020958","Congelados","2025-04-19","Gourmet GT","40.2","320"
"S095","Brócoli BioNatural 552","020000088250","Congelados","2025-02-24","BioNatural","106.73","262"
"S197","Tostadas DelCampo 842","020000051670","Embutidos","2024-12-31","DelCampo","151.88","179"
"S065","Detergente BioNatural 458","020000070559","Conservas","2025-03-27","BioNatural","63.83","83"
"S075","Aceite oliva AguaPura 330","020000034112","Aceites","2026-01-04","AguaPura","55.07","374"
"S113","Salami Selecta 171","020000042214","Frutas","2027-11-19","Selecta","47.47","87"
"S037","Cereal Delicias 158","020000024596","Aceites","2025-04-14","Delicias","66.77","278"
"S005","Pechuga pollo BioNatural 841","020000052160","Higiene","2025-02-18","BioNatural","24.67","58"
"S176","Mayonesa FrescoMar 490","020000010448","Frutas","2025-03-31","FrescoMar","130.57","398"
"S146","Miel DelCampo 880","020000092350","Embutidos","2027-12-24","DelCampo","13.68","337"
"S122","Detergente BuenSabor 760","020000060600","Panaderia","2027-02-02","BuenSabor","73.05","388"
"S061","Queso Selecta 727","020000042773","Higiene","2027-06-21","Selecta","77.7","465"
"S040","Brócoli NaturVida 468","020000039339","Bebidas","2026-07-12","NaturVida","102.66","94"
"S100","Pan blanco BioNatural 476","020000012744","Snacks","2026-08-08","BioNatural","24.75","240"
"S106","Yogurt NaturVida 972","020000039751","Snacks","2025-08-15","NaturVida","134.74","185"
"S054","Papas fritas Gourmet GT 527","020000070369","Cereales","2027-06-16","Gourmet GT","72.14","203"
"S119","Galletas Delicias 433","020000097211","Snacks","2025-08-31","Delicias","116.28","110"
"S063","Tostadas DelCampo 682","020000035506","Carnes","2026-12-16","DelCampo","144.26","285"
"S196","Carne molida Gourmet GT 483","020000094410","Panaderia","2026-02-12","Gourmet GT","64.07","245"
"S028","Cereal Selecta 407","020000091735","Snacks","2025-03-16","Selecta","33.51","177"
"S142","Jugo naranja BioNatural 775","020000060369","Condimentos","2027-10-27","BioNatural","70.22","487"
"S114","Salami DelCampo 495","020000084369","Aceites","2025-11-19","DelCampo","45.18","386"
"S175","Helado vainilla BioNatural 756","020000062674","Frutas","2026-01-11","BioNatural","25.81","167"
"S120","Mayonesa BioNatural 880","020000073790","Higiene","2027-11-23","BioNatural","118.18","453"
"S010","Queso AguaPura 905","020000018566","Lacteos","2025-01-14","AguaPura","3.37","446"
"S014","Pasta dental AguaPura 420","020000056752","Conservas","2025-10-06","AguaPura","153.36","162"
"S017","Galletas BuenSabor 423","020000086473","Condimentos","2027-06-04","BuenSabor","77.06","365"
"S045","Frijoles refritos Nutrimax 203","020000083647","Bebidas","2025-10-09","Nutrimax","27.79","65"
"S137","Detergente BuenSabor 519","020000030746","Limpieza","2027-07-21","BuenSabor","112.58","148"
"S177","Chuleta DelCampo 216","020000097014","Bebidas","2027-06-01","DelCampo","17.34","25"
"S035","Jugo naranja Gourmet GT 584","020000059724","Verduras","2025-11-16","Gourmet GT","123.21","305"
"S177","Arroz Delicias 551","020000086662","Frutas","2025-12-09","Delicias","72.68","15"
"S126","Queso BuenSabor 452","020000054535","Lacteos","2026-12-29","BuenSabor","12.88","74"
"S160","Frijoles refritos Gourmet GT 253","020000024545","Condimentos","2026-01-09","Gourmet GT","153.93","169"
"S075","Yogurt AguaPura 463","020000089011","Congelados","2027-09-11","AguaPura","4.52","461"
"S152","Jabón BioNatural 473","020000043123","Conservas","2027-10-19","BioNatural","46.28","271"
"S007","Manzana Delicias 270","020000016817","Aceites","2026-04-05","Delicias","112.68","139"
"S115","Jabón Delicias 141","020000045761","Cereales","2027-06-28","Delicias","106.19","175"
"S142","Crema BioNatural 992","020000091811","Embutidos","2025-01-10","BioNatural","49.83","107"
"S121","Papas fritas Gourmet GT 136","020000098067","Panaderia","2027-01-09","Gourmet GT","55.03","416"
"S132","Chuleta Gourmet GT 516","020000054843","Bebidas","2026-11-11","Gourmet GT","115.62","287"
"S050","Manzana Nutrimax 373","020000020919","Condimentos","2027-06-11","Nutrimax","147.17","48"
"S171","Detergente Delicias 982","020000076688","Condimentos","2025-07-22","Delicias","5.64","70"
"S196","Miel DelCampo 176","020000033213","Higiene","2025-04-14","DelCampo","26.33","415"
"S061","Atún AguaPura 984","020000019884","Embutidos","2024-12-29","AguaPura","118.37","179"
"S159","Refresco cola BioNatural 696","020000092067","Carnes","2027-07-03","BioNatural","101.7","174"
"S171","Miel BuenSabor 224","020000017361","Cereales","2025-09-12","BuenSabor","33.52","386"
"S021","Pan integral AguaPura 835","020000022004","Embutidos","2027-05-07","AguaPura","127.07","124"
"S054","Crema AguaPura 496","020000051996","Aceites","2027-11-21","AguaPura","32.44","423"
"S051","Yogurt Selecta 719","020000034387","Verduras","2026-07-14","Selecta","117.59","308"
"S016","Brócoli BioNatural 619","020000010827","Lacteos","2025-11-27","BioNatural","155.92","139"
"S037","Jugo naranja NaturVida 689","020000034817","Cereales","2025-08-12","NaturVida","113.05","43"
"S049","Pan integral Delicias 874","020000039847","Bebidas","2027-02-18","Delicias","102.38","308"
"S076","Pechuga pollo Gourmet GT 618","020000093964","Panaderia","2026-02-21","Gourmet GT","69.39","427"
"S089","Agua mineral DelCampo 643","020000010915","Aceites","2026-05-01","DelCampo","46.47","87"
"S017","Crema AguaPura 605","020000055118","Condimentos","2025-04-04","AguaPura","99.94","423"
"S111","Refresco cola Selecta 112","020000098408","Lacteos","2026-09-15","Selecta","94.93","474"
"S093","Yogurt BuenSabor 794","020000018634","Frutas","2026-05-23","BuenSabor","116.89","168"
"S116","Galletas Selecta 479","020000075496","Panaderia","2027-08-30","Selecta","51.53","386"
"S049","Mayonesa BuenSabor 274","020000015596","Cereales","2026-11-24","BuenSabor","66.74","455"
"S119","Pasta dental Gourmet GT 574","020000070868","Verduras","2025-10-10","Gourmet GT","24.45","389"
"S099","Jabón FrescoMar 994","020000028275","Congelados","2026-09-11","FrescoMar","62.27","450"
"S162","Desodorante Gourmet GT 474","020000011828","Snacks","2025-11-20","Gourmet GT","25.86","489"
"S048","Tostadas AguaPura 116","020000061287","Verduras","2025-10-04","AguaPura","44.8","106"
"S006","Manzana Gourmet GT 262","020000049783","Carnes","2028-01-01","Gourmet GT","45.87","102"
"S125","Pechuga pollo Selecta 543","020000067030","Carnes","2025-10-25","Selecta","79.0","345"
"S016","Galletas AguaPura 168","020000052373","Cereales","2027-08-05","AguaPura","98.04","77"
"S061","Aceite oliva Selecta 922","020000038364","Snacks","2027-09-02","Selecta","4.05","162"
"S162","Pan integral Delicias 745","020000050712","Aceites","2027-04-29","Delicias","98.64","311"
"S034","Aceite oliva Nutrimax 449","020000058936","Congelados","2025-08-21","Nutrimax","60.39","247"
"S017","Salami Selecta 478","020000064657","Conservas","2026-02-03","Selecta","151.24","357"
"S060","Detergente Delicias 749","020000072414","Congelados","2026-06-29","Delicias","89.69","300"
"S085","Yogurt DelCampo 230","020000052183","Congelados","2026-03-15","DelCampo","113.88","317"
"S061","Arroz DelCampo 600","020000083832","Verduras","2025-01-10","DelCampo","51.53","455"
"S025","Papas fritas BioNatural 738","020000052159","Lacteos","2027-11-20","BioNatural","79.57","313"
"S187","Pan blanco AguaPura 560","020000061062","Congelados","2026-01-01","AguaPura","127.02","146"
"S183","Desodorante Delicias 968","020000017736","Verduras","2026-04-21","Delicias","37.29","6"
"S084","Galletas BuenSabor 594","020000083646","Bebidas","2026-06-13","BuenSabor","153.15","253"
"S081","Pechuga pollo NaturVida 304","020000094651","Conservas","2025-08-05","NaturVida","48.71","36"
"S189","Jugo naranja DelCampo 636","020000076077","Panaderia","2026-04-24","DelCampo","126.93","221"
"S180","Arroz FrescoMar 405","020000044208","Conservas","2025-09-23","FrescoMar","48.78","19"
"S167","Pimienta Gourmet GT 180","020000058317","Verduras","2025-09-30","Gourmet GT","72.58","200"
"S143","Pan integral BuenSabor 554","020000051168","Lacteos","2026-06-15","BuenSabor","74.04","106"
"S181","Pechuga pollo Selecta 391","020000031351","Frutas","2025-08-22","Selecta","53.0","13"
"S032","Crema Delicias 665","020000072534","Higiene","2025-09-18","Delicias","51.81","373"
"S097","Cereal FrescoMar 743","020000066919","Aceites","2026-09-26","FrescoMar","64.49","172"
"S157","Arroz FrescoMar 759","020000047081","Higiene","2025-02-20","FrescoMar","141.56","33"
"S186","Yogurt BioNatural 608","020000018372","Condimentos","2025-04-20","BioNatural","24.11","57"
"S134","Pan integral DelCampo 194","020000057227","Higiene","2026-10-25","DelCampo","14.82","180"
"S193","Refresco cola Selecta 510","020000081448","Embutidos","2027-11-11","Selecta","67.78","409"
"S102","Yogurt BioNatural 661","020000021727","Carnes","2026-01-30","BioNatural","72.86","64"
"S196","Detergente Nutrimax 332","020000041360","Embutidos","2025-01-20","Nutrimax","10.29","436"
"S179","Mayonesa Selecta 143","020000015528","Conservas","2026-03-23","Selecta","152.09","493"
"S036","Aceite oliva Delicias 430","020000060793","Congelados","2027-02-20","Delicias","5.04","396"
"S075","Manzana FrescoMar 785","020000064386","Limpieza","2025-04-20","FrescoMar","8.34","306"
"S010","Tostadas DelCampo 696","020000074417","Embutidos","2026-11-17","DelCampo","112.89","302"
"S095","Aceite oliva BioNatural 506","020000037889","Bebidas","2027-12-05","BioNatural","3.16","326"
"S191","Pechuga pollo Nutrimax 372","020000082910","Higiene","2027-10-14","Nutrimax","63.37","432"
"S052","Atún BuenSabor 362","020000053841","Conservas","2026-10-02","BuenSabor","143.87","206"
"S031","Pimienta Nutrimax 562","020000013777","Verduras","2027-10-16","Nutrimax","123.66","109"
"S048","Miel FrescoMar 496","020000023989","Cereales","2026-01-27","FrescoMar","33.62","296"
"S189","Agua mineral Nutrimax 952","020000098369","Conservas","2026-08-15","Nutrimax","59.03","32"
"S166","Pimienta DelCampo 680","020000043073","Conservas","2027-10-14","DelCampo","5.76","11"
"S056","Arroz BioNatural 981","020000053769","Conservas","2027-09-21","BioNatural","151.59","203"
"S185","Pasta dental Selecta 500","020000088880","Congelados","2025-11-05","Selecta","147.49","250"
"S144","Pechuga pollo Nutrimax 914","020000097428","Carnes","2026-04-24","Nutrimax","14.27","59"
"S001","Chuleta FrescoMar 734","020000016557","Carnes","2024-12-24","FrescoMar","151.59","481"
"S001","Frijoles refritos Selecta 490","020000084463","Bebidas","2025-06-19","Selecta","10.46","115"
"S166","Tostadas Gourmet GT 859","020000058866","Lacteos","2026-06-28","Gourmet GT","67.96","16"
"S077","Atún FrescoMar 222","020000049590","Bebidas","2026-05-24","FrescoMar","74.19","482"
"S053","Miel FrescoMar 587","020000032882","Embutidos","2025-07-20","FrescoMar","15.6","125"
"S117","Chuleta BuenSabor 811","020000083065","Panaderia","2026-06-08","BuenSabor","5.56","293"
"S123","Refresco cola BioNatural 320","020000018540","Snacks","2027-01-13","BioNatural","6.72","259"
"S111","Arroz Selecta 522","020000032940","Embutidos","2025-03-02","Selecta","105.74","496"
"S198","Jugo naranja Nutrimax 826","020000046905","Cereales","2027-08-10","Nutrimax","34.03","141"
"S007","Queso Nutrimax 992","020000034650","Conservas","2027-06-07","Nutrimax","130.04","337"
"S012","Chuleta BuenSabor 955","020000067061","Limpieza","2027-08-29","BuenSabor","127.13","371"
"S191","Crema Nutrimax 472","020000021588","Frutas","2026-12-24","Nutrimax","74.09","246"
"S140","Pan integral Delicias 774","020000058663","Cereales","2027-12-14","Delicias","25.02","381"
"S164","Galletas Gourmet GT 278","020000086049","Snacks","2027-01-03","Gourmet GT","75.86","182"
"S197","Frijoles refritos BioNatural 933","020000098166","Congelados","2027-09-10","BioNatural","108.76","213"
"S093","Jabón AguaPura 716","020000043187","Condimentos","2025-09-09","AguaPura","54.58","188"
"S166","Brócoli Selecta 871","020000080675","Carnes","2025-11-03","Selecta","142.58","180"
"S130","Detergente BioNatural 713","020000054780","Limpieza","2025-10-24","BioNatural","136.47","298"
"S036","Arroz DelCampo 944","020000061950","Lacteos","2027-04-09","DelCampo","141.15","261"
"S140","Crema NaturVida 206","020000085427","Embutidos","2026-05-07","NaturVida","149.65","345"
"S043","Agua mineral DelCampo 800","020000053895","Verduras","2025-07-29","DelCampo","53.43","433"
"S096","Cereal Gourmet GT 635","020000096100","Carnes","2027-02-14","Gourmet GT","36.61","184"
"S192","Jabón AguaPura 331","020000093947","Aceites","2027-06-19","AguaPura","26.6","360"
"S193","Tostadas FrescoMar 912","020000076127","Congelados","2025-07-10","FrescoMar","80.24","473"
"S019","Yogurt Nutrimax 347","020000063230","Panaderia","2026-02-03","Nutrimax","87.63","54"
"S049","Salami FrescoMar 131","020000048769","Lacteos","2026-01-30","FrescoMar","31.34","402"
"S175","Refresco cola AguaPura 359","020000069323","Lacteos","2027-04-15","AguaPura","151.29","343"
"S104","Salami BuenSabor 407","020000054979","Snacks","2027-01-08","BuenSabor","34.93","224"
"S159","Helado vainilla Selecta 750","020000090583","Frutas","2025-02-25","Selecta","109.3","21"
"S128","Pasta dental Delicias 131","020000043525","Cereales","2027-07-29","Delicias","138.07","201"
"S193","Cereal AguaPura 532","020000086955","Frutas","2026-11-20","AguaPura","151.96","355"
"S126","Salami Gourmet GT 139","020000073890","Congelados","2025-05-28","Gourmet GT","77.03","283"
"S024","Refresco cola DelCampo 841","020000092745","Condimentos","2025-06-12","DelCampo","73.84","388"
"S087","Mayonesa BuenSabor 580","020000014501","Higiene","2026-08-28","BuenSabor","89.31","365"
"S116","Tostadas BuenSabor 520","020000022445","Embutidos","2025-08-21","BuenSabor","95.76","350"
"S200","Salami NaturVida 555","020000019057","Limpieza","2025-12-08","NaturVida","75.18","361"
"S145","Papas fritas NaturVida 769","020000016385","Panaderia","2025-07-30","NaturVida","112.32","256"
"S045","Jugo naranja Selecta 400","020000031331","Embutidos","2026-07-19","Selecta","96.98","223"
"S029","Queso BioNatural 957","020000020069","Conservas","2027-08-16","BioNatural","78.83","7"
"S100","Atún BioNatural 891","020000059377","Embutidos","2026-08-13","BioNatural","30.86","179"
"S175","Helado vainilla Selecta 334","020000068283","Congelados","2025-07-27","Selecta","18.04","76"
"S034","Agua mineral BuenSabor 676","020000013103","Verduras","2027-09-14","BuenSabor","59.93","362"
"S111","Salami NaturVida 810","020000058272","Aceites","2027-12-20","NaturVida","18.8","247"
"S009","Pan blanco Gourmet GT 670","020000065345","Lacteos","2025-04-14","Gourmet GT","15.78","454"
"S171","Galletas Selecta 510","020000076468","Condimentos","2026-04-14","Selecta","145.25","453"
"S036","Miel FrescoMar 265","020000021321","Frutas","2025-12-19","FrescoMar","107.01","233"
"S169","Cereal Delicias 670","020000044472","Verduras","2025-04-17","Delicias","155.4","341"
"S048","Helado vainilla Gourmet GT 218","020000083356","Embutidos","2026-03-22","Gourmet GT","33.99","158"
"S035","Agua mineral Gourmet GT 111","020000058740","Embutidos","2027-10-12","Gourmet GT","126.52","62"
"S135","Queso Nutrimax 699","020000079536","Embutidos","2026-08-15","Nutrimax","141.1","75"
"S082","Detergente DelCampo 981","020000072965","Congelados","2026-02-12","DelCampo","31.81","248"
"S123","Manzana DelCampo 201","020000032599","Snacks","2027-12-15","DelCampo","137.67","41"
"S038","Queso BioNatural 978","020000076829","Bebidas","2025-04-20","BioNatural","77.47","42"
"S145","Pan integral DelCampo 741","020000064199","Carnes","2026-12-12","DelCampo","150.14","428"
"S068","Jabón FrescoMar 870","020000066606","Embutidos","2026-09-19","FrescoMar","125.34","19"
"S050","Queso Delicias 500","020000068959","Frutas","2026-03-07","Delicias","120.28","70"
"S123","Pechuga pollo NaturVida 516","020000094677","Carnes","2025-10-20","NaturVida","40.13","271"
"S074","Manzana AguaPura 543","020000088619","Embutidos","2027-04-05","AguaPura","12.48","48"
"S181","Jugo naranja BioNatural 891","020000094069","Embutidos","2026-12-28","BioNatural","45.83","148"
"S119","Pimienta Delicias 410","020000080161","Frutas","2026-10-02","Delicias","147.25","442"
"S121","Aceite oliva Selecta 495","020000087274","Cereales","2025-09-09","Selecta","76.15","51"
"S178","Manzana Delicias 645","020000077763","Frutas","2025-04-09","Delicias","41.75","142"
"S070","Chuleta Nutrimax 708","020000077307","Conservas","2026-09-04","Nutrimax","148.44","170"
"S062","Helado vainilla DelCampo 456","020000050153","Conservas","2026-10-19","DelCampo","83.79","215"
"S072","Pan blanco BuenSabor 534","020000097776","Aceites","2025-12-22","BuenSabor","123.39","460"
"S036","Carne molida Nutrimax 294","020000099912","Higiene","2027-12-18","Nutrimax","89.36","109"
"S119","Helado vainilla NaturVida 277","020000025363","Cereales","2026-07-21","NaturVida","102.9","110"
"S154","Carne molida Delicias 287","020000094866","Congelados","2027-09-15","Delicias","61.25","205"
"S124","Yogurt Nutrimax 681","020000070172","Limpieza","2026-11-01","Nutrimax","25.12","315"
"S019","Pan blanco AguaPura 485","020000082179","Snacks","2024-12-08","AguaPura","12.51","420"
"S066","Detergente Selecta 565","020000082174","Frutas","2026-06-22","Selecta","82.76","220"
"S051","Pan blanco FrescoMar 537","020000092327","Verduras","2025-07-11","FrescoMar","77.27","203"
"S081","Miel BioNatural 285","020000026110","Higiene","2025-03-23","BioNatural","8.48","40"
"S072","Miel NaturVida 648","020000045181","Bebidas","2025-06-16","NaturVida","148.27","356"
"S109","Tostadas FrescoMar 776","020000084261","Embutidos","2024-12-22","FrescoMar","19.61","324"
"S185","Pan blanco Nutrimax 540","020000041546","Conservas","2026-02-26","Nutrimax","99.69","297"
"S193","Pan blanco NaturVida 462","020000040980","Bebidas","2025-01-18","NaturVida","89.49","167"
"S196","Mayonesa BioNatural 925","020000060236","Conservas","2027-12-16","BioNatural","99.37","493"
"S042","Refresco cola BuenSabor 858","020000090495","Panaderia","2027-08-24","BuenSabor","21.68","131"
"S105","Mayonesa DelCampo 570","020000089902","Bebidas","2025-11-22","DelCampo","146.98","148"
"S028","Salami DelCampo 787","020000050434","Snacks","2027-02-01","DelCampo","72.49","123"
"S026","Chuleta AguaPura 518","020000068213","Verduras","2025-10-05","AguaPura","118.79","201"
"S158","Atún Gourmet GT 123","020000080944","Congelados","2026-06-11","Gourmet GT","34.41","349"
"S126","Jabón NaturVida 450","020000052215","Embutidos","2027-09-20","NaturVida","82.19","203"
"S114","Pechuga pollo DelCampo 481","020000028941","Cereales","2025-05-09","DelCampo","96.95","362"
"S175","Papas fritas BioNatural 906","020000062953","Conservas","2026-02-21","BioNatural","51.65","212"
"S071","Mayonesa Nutrimax 336","020000059734","Frutas","2027-07-21","Nutrimax","153.78","356"
"S145","Mayonesa AguaPura 563","020000012867","Snacks","2026-11-08","AguaPura","58.8","15"
"S126","Jabón Selecta 534","020000021725","Snacks","2026-05-08","Selecta","57.02","142"
"S094","Detergente Nutrimax 590","020000030722","Bebidas","2026-02-23","Nutrimax","136.88","335"
"S133","Pechuga pollo NaturVida 929","020000035652","Carnes","2025-02-14","NaturVida","156.71","191"
"S013","Atún DelCampo 192","020000030808","Lacteos","2025-03-14","DelCampo","41.56","273"
"S066","Brócoli BioNatural 400","020000028564","Carnes","2027-05-13","BioNatural","46.01","473"
"S048","Mayonesa Gourmet GT 419","020000031840","Limpieza","2025-04-17","Gourmet GT","38.63","52"
"S159","Crema BuenSabor 770","020000033061","Panaderia","2027-12-29","BuenSabor","76.3","221"
"S043","Mayonesa FrescoMar 927","020000035609","Frutas","2025-05-08","FrescoMar","12.65","56"
"S069","Arroz BioNatural 646","020000026270","Congelados","2027-07-07","BioNatural","89.44","193"
"S186","Pan integral BioNatural 646","020000034485","Conservas","2024-12-19","BioNatural","53.43","92"
"S197","Pan blanco NaturVida 932","020000012715","Limpieza","2027-10-01","NaturVida","143.38","206"
"S035","Pan integral FrescoMar 580","020000030435","Carnes","2025-08-29","FrescoMar","40.22","316"
"S095","Helado vainilla Nutrimax 573","020000042216","Verduras","2025-11-25","Nutrimax","114.21","370"
"S064","Pan integral BuenSabor 872","020000015540","Lacteos","2027-01-13","BuenSabor","23.47","152"
"S118","Aceite oliva Selecta 793","020000061775","Limpieza","2027-12-15","Selecta","116.75","460"
"S135","Brócoli NaturVida 462","020000089366","Frutas","2027-03-11","NaturVida","120.76","273"
"S105","Pan integral NaturVida 978","020000075500","Bebidas","2025-02-14","NaturVida","34.69","312"
"S095","Arroz Nutrimax 218","020000089219","Condimentos","2027-03-26","Nutrimax","62.45","158"
"S096","Salami Delicias 598","020000036044","Congelados","2025-01-03","Delicias","36.06","401"
"S164","Atún BioNatural 560","020000087388","Congelados","2025-09-14","BioNatural","104.55","159"
"S102","Mayonesa BioNatural 116","020000039762","Condimentos","2027-05-20","BioNatural","41.96","209"
"S120","Yogurt Selecta 480","020000036829","Verduras","2025-08-26","Selecta","67.7","31"
"S063","Desodorante AguaPura 402","020000059025","Embutidos","2026-11-19","AguaPura","75.48","202"
"S168","Chuleta Gourmet GT 179","020000088412","Panaderia","2026-11-28","Gourmet GT","131.73","287"
"S123","Crema Selecta 169","020000056200","Higiene","2026-01-02","Selecta","51.03","264"
"S043","Salami AguaPura 249","020000083608","Panaderia","2025-04-03","AguaPura","5.9","116"
"S162","Aceite oliva Delicias 124","020000068767","Snacks","2026-10-17","Delicias","128.16","240"
"S089","Pechuga pollo Delicias 391","020000058230","Embutidos","2027-10-26","Delicias","94.53","457"
"S113","Atún Selecta 543","020000077367","Embutidos","2027-12-29","Selecta","117.13","294"
"S130","Refresco cola BioNatural 944","020000059535","Higiene","2027-05-21","BioNatural","117.57","330"
"S069","Desodorante BioNatural 880","020000035733","Lacteos","2027-01-27","BioNatural","45.57","117"
"S011","Crema Nutrimax 112","020000027424","Conservas","2027-04-07","Nutrimax","91.95","218"
"S039","Jabón NaturVida 681","020000043442","Condimentos","2026-02-06","NaturVida","2.09","38"
"S042","Chuleta FrescoMar 371","020000073263","Congelados","2025-04-16","FrescoMar","36.62","473"
"S043","Detergente Selecta 216","020000020481","Aceites","2027-07-01","Selecta","130.25","180"
