"SucursalID","Nombre","CodigoBarra","Categoria","FechaCaducidad","Marca","Precio","Stock"
"S03","Jugo de mango BioNatural 342","0200000060943","Bebidas","2028-09-22","BioNatural","90.06","314"
"S03","Suavizante Selecta 326","0200000295600","Limpieza","2025-07-27","Selecta","132.51","195"
"S01","Mermelada BuenSabor 973","0200000408372","Conservas","2028-11-02","BuenSabor","129.57","139"
"S06","Margarina DelCampo 316","0200000473567","Aceites","2028-11-03","DelCampo","92.27","97"
"S05","Esponja Delicias 781","0200000298960","Limpieza","2026-12-19","Delicias","97.6","93"
"S02","Detergente BioNatural 567","0200000277813","Limpieza","2027-02-15","BioNatural","149.54","144"
"S03","Shampoo AguaPura 609","0200000316567","Higiene","2028-11-08","AguaPura","26.12","176"
"S03","Aceite de coco BuenSabor 129","0200000472909","Aceites","2026-06-16","BuenSabor","143.13","119"
"S03","Desodorante Selecta 316","0200000339488","Higiene","2027-01-29","Selecta","74.9","96"
"S03","Arroz blanco BuenSabor 463","0200000209281","Cereales","2027-11-14","BuenSabor","125.08","65"
"S01","Arroz blanco DelCampo 941","0200000204884","Cereales","2025-06-03","DelCampo","15.81","192"
"S04","Salsa de tomate BioNatural 239","0200000515670","Condimentos","2026-07-31","BioNatural","131.34","481"
"S02","Naranja AguaPura 352","0200000187705","Frutas","2026-12-12","AguaPura","147.07","450"
"S05","Agua purificada Nutrimax 607","0200000039614","Bebidas","2028-07-09","Nutrimax","30.39","411"
"S06","Salami BioNatural 164","0200000428870","Embutidos","2026-10-16","BioNatural","13.66","173"
"S04","Chuleta BioNatural 980","0200000121273","Carnes","2027-11-24","BioNatural","128.64","54"
"S06","Miel Delicias 233","0200000417481","Conservas","2028-08-18","Delicias","133.88","220"
"S02","Helado vainilla Selecta 842","0200000261741","Congelados","2028-12-14","Selecta","73.35","439"
"S04","Pechuga de pollo NaturVida 727","0200000105384","Carnes","2028-04-18","NaturVida","14.87","301"
"S06","Brócoli Nutrimax 117","0200000164033","Verduras","2027-03-01","Nutrimax","97.08","373"
"S02","Papel higiénico FrescoMar 360","0200000345197","Higiene","2026-11-29","FrescoMar","49.4","280"
"S02","Pizza familiar BioNatural 868","0200000242219","Congelados","2026-07-05","BioNatural","58.22","143"
"S02","Mermelada FrescoMar 977","0200000405815","Conservas","2027-10-06","FrescoMar","112.31","100"
"S03","Jugo de naranja AguaPura 893","0200000046940","Bebidas","2026-07-27","AguaPura","33.24","307"
"S05","Piña BuenSabor 231","0200000195829","Frutas","2026-09-13","BuenSabor","41.49","330"
"S04","Té helado Gourmet GT 657","0200000059552","Bebidas","2028-08-06","Gourmet GT","58.47","308"
"S05","Tostadas Delicias 213","0200000093255","Panaderia","2027-05-03","Delicias","42.31","288"
"S01","Manteca FrescoMar 779","0200000481996","Aceites","2026-03-02","FrescoMar","74.09","45"
"S03","Té helado Gourmet GT 280","0200000057552","Bebidas","2027-12-30","Gourmet GT","109.95","437"
"S04","Frijol negro DelCampo 282","0200000239507","Cereales","2028-05-29","DelCampo","91.09","62"
"S04","Queso fresco AguaPura 444","0200000010430","Lacteos","2027-03-02","AguaPura","123.8","209"
"S04","Papel higiénico BioNatural 486","0200000342493","Higiene","2026-06-22","BioNatural","109.05","358"
"S03","Blanqueador Gourmet GT 704","0200000286910","Limpieza","2026-01-19","Gourmet GT","67.46","212"
"S04","Papas fritas Gourmet GT 820","0200000349853","Snacks","2026-08-06","Gourmet GT","11.66","9"
"S04","Chocolates FrescoMar 687","0200000371626","Snacks","2026-02-25","FrescoMar","132.44","285"
"S04","Suavizante BuenSabor 427","0200000294183","Limpieza","2026-03-02","BuenSabor","142.96","464"
"S03","Granola Delicias 909","0200000220418","Cereales","2025-05-14","Delicias","115.32","493"
"S01","Salsa de tomate Selecta 933","0200000510566","Condimentos","2028-01-09","Selecta","148.69","381"
"S05","Manzana FrescoMar 153","0200000168960","Frutas","2026-10-08","FrescoMar","16.75","165"
"S03","Granola AguaPura 873","0200000221611","Cereales","2025-11-23","AguaPura","76.95","357"
"S02","Atún en lata FrescoMar 311","0200000387957","Conservas","2028-09-28","FrescoMar","59.05","178"
"S02","Miel BuenSabor 976","0200000416302","Conservas","2027-12-04","BuenSabor","118.45","223"
"S01","Pasta dental Gourmet GT 242","0200000330511","Higiene","2025-04-21","Gourmet GT","36.32","389"
"S03","Banano AguaPura 549","0200000180687","Frutas","2026-06-07","AguaPura","83.12","351"
"S05","Frijoles refritos Nutrimax 991","0200000400705","Conservas","2028-09-03","Nutrimax","125.49","332"
"S06","Papas congeladas DelCampo 638","0200000263467","Congelados","2025-04-14","DelCampo","147.22","297"
"S04","Pepperoni NaturVida 440","0200000452177","Embutidos","2026-11-02","NaturVida","70.1","447"
"S04","Zanahoria NaturVida 211","0200000154260","Verduras","2028-10-16","NaturVida","45.29","386"
"S02","Jugo de mango Delicias 930","0200000062822","Bebidas","2026-12-29","Delicias","119.32","477"
"S02","Sal Gourmet GT 838","0200000488198","Condimentos","2028-11-03","Gourmet GT","51.11","129"
"S01","Esponja BuenSabor 531","0200000304387","Limpieza","2028-10-02","BuenSabor","122.79","191"
"S03","Jabón de baño AguaPura 566","0200000321934","Higiene","2027-04-20","AguaPura","71.35","26"
"S05","Crema AguaPura 252","0200000035795","Lacteos","2025-03-14","AguaPura","2.97","334"
"S06","Bistec DelCampo 110","0200000115468","Carnes","2026-10-20","DelCampo","134.65","279"
"S05","Yogur natural Selecta 788","0200000016720","Lacteos","2027-11-13","Selecta","146.8","90"
"S03","Barras granola AguaPura 643","0200000365565","Snacks","2028-05-06","AguaPura","120.74","153"
"S06","Té helado Gourmet GT 402","0200000058717","Bebidas","2026-12-04","Gourmet GT","7.36","469"
"S02","Queso fresco Selecta 278","0200000008319","Lacteos","2025-10-26","Selecta","148.69","214"
"S03","Helado vainilla Nutrimax 526","0200000258195","Congelados","2027-06-30","Nutrimax","133.2","336"
"S06","Desodorante FrescoMar 447","0200000338677","Higiene","2027-01-22","FrescoMar","38.48","361"
"S06","Aceite vegetal Nutrimax 758","0200000465993","Aceites","2027-05-13","Nutrimax","78.77","104"
"S04","Chuleta DelCampo 452","0200000126732","Carnes","2028-04-14","DelCampo","97.25","282"
"S06","Blanqueador FrescoMar 214","0200000284314","Limpieza","2027-07-13","FrescoMar","8.63","183"
"S06","Nuggets BioNatural 134","0200000251677","Congelados","2026-08-19","BioNatural","144.91","429"
"S05","Agua purificada Gourmet GT 402","0200000040335","Bebidas","2025-08-22","Gourmet GT","31.45","191"
"S05","Jugo de naranja FrescoMar 377","0200000044178","Bebidas","2028-07-03","FrescoMar","131.75","323"
"S03","Desodorante BioNatural 116","0200000334109","Higiene","2026-12-11","BioNatural","44.16","117"
"S04","Refresco cola Delicias 209","0200000052971","Bebidas","2025-06-30","Delicias","14.84","104"
"S06","Desodorante Nutrimax 760","0200000338093","Higiene","2027-02-14","Nutrimax","106.92","59"
"S05","Naranja Selecta 475","0200000182624","Frutas","2027-06-14","Selecta","133.82","456"
"S04","Caramelos BuenSabor 282","0200000381498","Snacks","2028-05-13","BuenSabor","5.51","100"
"S06","Papel higiénico DelCampo 306","0200000340561","Higiene","2026-03-07","DelCampo","139.68","6"
"S02","Pan blanco DelCampo 790","0200000068179","Panaderia","2025-02-06","DelCampo","131.87","369"
"S05","Papel higiénico AguaPura 380","0200000342031","Higiene","2025-03-25","AguaPura","118.17","226"
"S06","Papas fritas Delicias 396","0200000350015","Snacks","2025-09-15","Delicias","108.97","63"
"S04","Tostadas BuenSabor 911","0200000097490","Panaderia","2025-08-11","BuenSabor","78.0","449"
"S05","Pepperoni AguaPura 302","0200000450896","Embutidos","2028-06-25","AguaPura","92.72","174"
"S01","Zanahoria BuenSabor 596","0200000156609","Verduras","2027-06-04","BuenSabor","53.59","333"
"S05","Filete BuenSabor 457","0200000133791","Carnes","2027-04-16","BuenSabor","67.63","302"
"S05","Banano BioNatural 781","0200000178303","Frutas","2026-03-30","BioNatural","133.83","85"
"S01","Quinoa Nutrimax 429","0200000228602","Cereales","2027-10-22","Nutrimax","24.88","15"
"S06","Banano BuenSabor 706","0200000178359","Frutas","2026-04-26","BuenSabor","102.24","181"
"S05","Agua purificada BuenSabor 919","0200000037443","Bebidas","2026-05-24","BuenSabor","28.1","248"
"S06","Croissant BuenSabor 995","0200000089664","Panaderia","2026-02-25","BuenSabor","52.65","244"
"S04","Cebolla BioNatural 876","0200000143885","Verduras","2026-01-21","BioNatural","139.49","228"
"S04","Tomate en lata DelCampo 382","0200000390458","Conservas","2026-04-07","DelCampo","133.36","55"
"S03","Avena BioNatural 326","0200000218716","Cereales","2027-12-11","BioNatural","147.79","137"
"S02","Tostadas Gourmet GT 889","0200000097137","Panaderia","2028-01-06","Gourmet GT","112.92","242"
"S01","Esponja AguaPura 906","0200000300874","Limpieza","2026-10-18","AguaPura","107.03","18"
"S06","Pan blanco DelCampo 435","0200000069642","Panaderia","2028-06-17","DelCampo","86.1","358"
"S03","Tomate BuenSabor 692","0200000135479","Verduras","2027-05-07","BuenSabor","110.2","291"
"S06","Caramelos Selecta 675","0200000381501","Snacks","2025-01-10","Selecta","16.48","319"
"S04","Tomate en lata Nutrimax 376","0200000393998","Conservas","2025-11-27","Nutrimax","22.76","368"
"S06","Lasagna BuenSabor 722","0200000274105","Congelados","2025-04-24","BuenSabor","23.12","257"
"S03","Miel Delicias 499","0200000418216","Conservas","2025-03-15","Delicias","16.6","44"
"S01","Caramelos Nutrimax 339","0200000379243","Snacks","2025-08-14","Nutrimax","50.06","180"
"S05","Naranja DelCampo 377","0200000186635","Frutas","2025-10-23","DelCampo","12.81","288"
"S04","Refresco cola AguaPura 231","0200000050899","Bebidas","2027-09-19","AguaPura","133.54","311"
"S03","Jabón de baño FrescoMar 603","0200000319377","Higiene","2028-06-08","FrescoMar","93.52","334"
"S06","Chorizo NaturVida 437","0200000440481","Embutidos","2028-01-04","NaturVida","51.83","349"
"S02","Mantequilla DelCampo 658","0200000025795","Lacteos","2027-11-17","DelCampo","15.26","393"
"S05","Manteca Gourmet GT 966","0200000483635","Aceites","2027-05-13","Gourmet GT","139.38","94"
"S03","Pasta dental Delicias 447","0200000327081","Higiene","2026-10-16","Delicias","73.93","342"
"S06","Atún en lata Selecta 434","0200000385335","Conservas","2028-08-14","Selecta","30.97","486"
"S03","Mango Selecta 599","0200000201215","Frutas","2026-11-14","Selecta","116.72","434"
"S06","Lasagna Selecta 906","0200000274716","Congelados","2028-09-30","Selecta","30.44","142"
"S04","Aceite de oliva Nutrimax 380","0200000458721","Aceites","2028-06-20","Nutrimax","18.51","384"
"S06","Avena NaturVida 799","0200000218080","Cereales","2025-12-24","NaturVida","8.51","157"
"S04","Pimienta Nutrimax 719","0200000496723","Condimentos","2026-12-19","Nutrimax","14.48","350"
"S02","Blanqueador Selecta 282","0200000290412","Limpieza","2025-11-03","Selecta","53.14","445"
"S06","Barras granola Nutrimax 102","0200000369956","Snacks","2025-08-22","Nutrimax","25.8","29"
"S01","Tocino Nutrimax 313","0200000441918","Embutidos","2028-05-20","Nutrimax","18.76","396"
"S01","Salsa de tomate BioNatural 787","0200000516288","Condimentos","2028-12-31","BioNatural","106.15","124"
"S04","Detergente Nutrimax 152","0200000282983","Limpieza","2028-06-19","Nutrimax","79.52","488"
"S05","Frijoles refritos AguaPura 881","0200000403676","Conservas","2028-03-05","AguaPura","147.91","198"
"S06","Papas congeladas Selecta 501","0200000267525","Congelados","2025-09-13","Selecta","77.54","127"
"S06","Margarina NaturVida 834","0200000481428","Aceites","2028-10-08","NaturVida","52.6","307"
"S03","Suavizante Nutrimax 427","0200000293458","Limpieza","2027-05-11","Nutrimax","40.06","394"
"S02","Brócoli Delicias 529","0200000160703","Verduras","2028-01-02","Delicias","58.99","145"
"S01","Avena DelCampo 679","0200000213547","Cereales","2027-06-19","DelCampo","87.91","13"
"S03","Frijol negro NaturVida 556","0200000235945","Cereales","2027-02-10","NaturVida","75.7","209"
"S01","Leche entera BuenSabor 553","0200000007036","Lacteos","2025-09-16","BuenSabor","40.49","211"
"S03","Frijol negro AguaPura 398","0200000237267","Cereales","2027-07-17","AguaPura","111.01","303"
"S03","Suavizante Selecta 289","0200000298464","Limpieza","2028-03-30","Selecta","91.21","243"
"S05","Frijol negro Nutrimax 143","0200000236942","Cereales","2027-04-26","Nutrimax","112.25","310"
"S04","Sal Gourmet GT 491","0200000492469","Condimentos","2028-08-07","Gourmet GT","124.95","317"
"S05","Salami BioNatural 929","0200000430969","Embutidos","2028-01-08","BioNatural","24.9","458"
"S02","Desodorante Selecta 234","0200000335724","Higiene","2028-09-12","Selecta","43.96","442"
"S01","Avena NaturVida 341","0200000219420","Cereales","2028-10-09","NaturVida","70.8","291"
"S05","Arroz blanco Selecta 466","0200000206480","Cereales","2028-05-17","Selecta","149.61","346"
"S05","Refresco cola Selecta 356","0200000049870","Bebidas","2025-11-21","Selecta","127.71","377"
"S06","Esponja BuenSabor 840","0200000301515","Limpieza","2028-08-08","BuenSabor","46.87","107"
"S04","Piña Nutrimax 136","0200000193837","Frutas","2025-08-20","Nutrimax","140.9","132"
"S06","Helado vainilla Delicias 542","0200000260845","Congelados","2026-06-18","Delicias","146.2","32"
"S05","Arroz blanco BioNatural 486","0200000205708","Cereales","2028-12-18","BioNatural","95.99","364"
"S06","Papas congeladas BuenSabor 543","0200000262495","Congelados","2028-12-04","BuenSabor","58.8","390"
"S06","Banano BioNatural 663","0200000178934","Frutas","2027-03-24","BioNatural","17.35","104"
"S01","Brócoli AguaPura 570","0200000165605","Verduras","2026-11-10","AguaPura","33.45","220"
"S04","Pan blanco BuenSabor 449","0200000072183","Panaderia","2025-04-26","BuenSabor","14.41","35"
"S04","Salami BuenSabor 685","0200000432283","Embutidos","2028-06-07","BuenSabor","88.13","139"
"S05","Pizza familiar BioNatural 719","0200000245577","Congelados","2026-08-16","BioNatural","79.23","126"
"S05","Mango Nutrimax 153","0200000196566","Frutas","2026-11-03","Nutrimax","73.84","141"
"S03","Manzana Delicias 267","0200000168167","Frutas","2027-09-12","Delicias","18.75","32"
"S02","Brócoli Selecta 481","0200000165621","Verduras","2027-03-13","Selecta","93.91","209"
"S02","Sal Nutrimax 527","0200000490879","Condimentos","2027-02-08","Nutrimax","105.58","307"
"S02","Pechuga de pollo BuenSabor 737","0200000102509","Carnes","2027-12-05","BuenSabor","47.37","19"
"S05","Frijoles refritos BuenSabor 564","0200000400290","Conservas","2026-11-27","BuenSabor","42.99","268"
"S03","Mango Gourmet GT 659","0200000198923","Frutas","2026-05-11","Gourmet GT","139.43","287"
"S03","Mango BioNatural 544","0200000197919","Frutas","2028-09-26","BioNatural","114.62","49"
"S02","Manteca Selecta 444","0200000482529","Aceites","2026-03-20","Selecta","78.71","63"
"S03","Chocolates BuenSabor 312","0200000376245","Snacks","2028-10-14","BuenSabor","137.32","336"
"S04","Chorizo Gourmet GT 855","0200000434749","Embutidos","2027-06-27","Gourmet GT","129.46","69"
"S01","Piña DelCampo 577","0200000190451","Frutas","2027-12-15","DelCampo","79.32","139"
"S04","Galletas Selecta 890","0200000082518","Panaderia","2026-11-28","Selecta","122.7","193"
"S05","Pechuga de pollo BuenSabor 916","0200000106313","Carnes","2025-04-01","BuenSabor","36.25","249"
"S06","Tomate en lata BioNatural 603","0200000391295","Conservas","2027-07-30","BioNatural","52.71","219"
"S03","Tomate en lata Gourmet GT 300","0200000393231","Conservas","2028-11-11","Gourmet GT","45.34","445"
"S03","Detergente Selecta 631","0200000280625","Limpieza","2026-10-10","Selecta","128.01","467"
"S02","Mango AguaPura 990","0200000200597","Frutas","2025-05-20","AguaPura","92.2","338"
"S03","Pepperoni Gourmet GT 748","0200000450736","Embutidos","2025-03-13","Gourmet GT","54.33","448"
"S06","Salami Delicias 444","0200000426590","Embutidos","2026-01-24","Delicias","115.88","487"
"S02","Chocolates Delicias 567","0200000371479","Snacks","2026-01-06","Delicias","43.68","169"
"S02","Papas fritas Gourmet GT 444","0200000347205","Snacks","2028-07-10","Gourmet GT","125.33","272"
"S02","Papa Nutrimax 777","0200000147706","Verduras","2028-04-17","Nutrimax","77.93","147"
"S04","Aceite de coco Gourmet GT 462","0200000472229","Aceites","2027-02-05","Gourmet GT","113.08","434"
"S03","Pechuga de pollo Selecta 327","0200000101288","Carnes","2025-07-28","Selecta","92.65","308"
"S06","Aceite de coco Gourmet GT 813","0200000469409","Aceites","2027-08-19","Gourmet GT","83.27","295"
"S02","Caramelos AguaPura 287","0200000379297","Snacks","2028-07-09","AguaPura","146.91","496"
"S04","Detergente FrescoMar 459","0200000280125","Limpieza","2025-12-19","FrescoMar","17.74","54"
"S06","Lasagna Delicias 479","0200000273097","Congelados","2028-12-24","Delicias","94.12","268"
"S02","Shampoo Selecta 493","0200000312395","Higiene","2026-11-24","Selecta","109.45","492"
"S01","Sal Delicias 545","0200000492896","Condimentos","2025-07-25","Delicias","125.15","319"
"S06","Galletas Delicias 114","0200000083201","Panaderia","2028-01-03","Delicias","71.76","135"
"S01","Té helado NaturVida 720","0200000057867","Bebidas","2025-09-20","NaturVida","90.04","83"
"S04","Zanahoria NaturVida 616","0200000155434","Verduras","2026-09-22","NaturVida","120.26","410"
"S04","Carne molida BuenSabor 624","0200000109461","Carnes","2028-02-22","BuenSabor","45.62","106"
"S02","Manzana AguaPura 747","0200000165760","Frutas","2027-06-11","AguaPura","73.54","166"
"S03","Granola Delicias 931","0200000222626","Cereales","2025-03-28","Delicias","60.05","114"
"S06","Queso fresco BioNatural 983","0200000015119","Lacteos","2027-06-21","BioNatural","148.13","346"
"S05","Agua purificada FrescoMar 340","0200000038560","Bebidas","2028-11-08","FrescoMar","37.97","121"
"S04","Yogur natural Nutrimax 302","0200000015319","Lacteos","2026-12-29","Nutrimax","53.44","346"
"S04","Piña AguaPura 935","0200000189944","Frutas","2025-06-29","AguaPura","15.2","354"
"S05","Banano Nutrimax 776","0200000177632","Frutas","2026-09-07","Nutrimax","81.71","390"
"S06","Tocino BioNatural 738","0200000442480","Embutidos","2026-04-28","BioNatural","74.02","440"
"S04","Sal Nutrimax 296","0200000490163","Condimentos","2025-01-15","Nutrimax","73.82","378"
"S02","Maní salado FrescoMar 282","0200000357138","Snacks","2025-08-08","FrescoMar","120.35","149"
"S02","Tostadas DelCampo 745","0200000099730","Panaderia","2028-03-10","DelCampo","117.64","183"
"S03","Lasagna FrescoMar 258","0200000270556","Congelados","2026-07-11","FrescoMar","94.58","296"
"S05","Croissant FrescoMar 926","0200000087961","Panaderia","2028-07-28","FrescoMar","85.07","5"
"S01","Papas fritas BuenSabor 477","0200000350356","Snacks","2026-04-09","BuenSabor","55.65","449"
"S02","Tomate en lata Selecta 527","0200000396688","Conservas","2025-07-27","Selecta","79.81","485"
"S02","Pan integral BioNatural 862","0200000078593","Panaderia","2026-03-28","BioNatural","30.35","493"
"S02","Pimienta FrescoMar 498","0200000498797","Condimentos","2028-03-14","FrescoMar","33.11","335"
"S02","Bolsas basura AguaPura 865","0200000312083","Limpieza","2026-05-08","AguaPura","80.99","397"
"S02","Sal BioNatural 333","0200000493064","Condimentos","2026-05-29","BioNatural","124.8","301"
"S04","Naranja Selecta 511","0200000181345","Frutas","2025-01-18","Selecta","127.09","230"
"S01","Blanqueador AguaPura 368","0200000287379","Limpieza","2026-06-03","AguaPura","6.56","8"
"S04","Leche entera BuenSabor 471","0200000003206","Lacteos","2025-06-15","BuenSabor","148.46","278"
"S03","Shampoo Gourmet GT 323","0200000315709","Higiene","2026-12-10","Gourmet GT","148.01","150"
"S06","Arroz blanco BuenSabor 997","0200000212461","Cereales","2025-03-24","BuenSabor","63.72","54"
"S02","Esponja NaturVida 726","0200000299816","Limpieza","2027-11-24","NaturVida","117.99","326"
"S04","Granola BioNatural 252","0200000221316","Cereales","2027-06-23","BioNatural","115.11","107"
"S02","Refresco cola Selecta 296","0200000053767","Bebidas","2026-06-13","Selecta","19.39","379"
